Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC23,OUT013,3113.26970333333
FDY46,OUT013,2989.397613333331
NCU06,OUT046,3900.693608666668
FDX57,OUT045,1513.4033480000016
FDX36,OUT027,5407.787391999993
FDL16,OUT045,816.9521353333313
FDT16,OUT010,703.2845399999997
FDN16,OUT018,1490.1447346666698
FDC03,OUT046,3547.7042033333314
DRF60,OUT013,4573.016229333332
FDS27,OUT027,5045.416864666667
FDP33,OUT010,599.5196099999987
FDJ36,OUT018,1556.8911846666688
NCR42,OUT013,377.73053333333337
FDV14,OUT017,1352.603770666667
NCP42,OUT035,3350.6118680000027
FDB50,OUT027,2322.3237159999953
NCC30,OUT027,3823.9135526666696
FDA23,OUT018,1658.3124986666653
FDW16,OUT017,1117.3943853333335
FDQ52,OUT010,581.432043333334
FDB58,OUT049,2194.0950746666663
NCP29,OUT049,848.189252000001
NCM05,OUT045,4315.000974666663
FDO25,OUT013,3676.898254666673
NCM54,OUT046,2333.9752159999985
NCL54,OUT046,2857.185268666666
FDL39,OUT010,635.0222853333337
FDF53,OUT018,2548.6602066666696
NCQ42,OUT035,2272.9257946666658
FDF58,OUT013,813.6897153333337
FDZ04,OUT035,1193.8903666666654
FDE26,OUT019,291.85121066666744
FDS60,OUT017,2437.591450666668
FDV58,OUT017,2294.036093333331
FDM04,OUT045,821.8013786666635
FDE08,OUT035,2613.3781859999985
NCB43,OUT049,3112.681579999997
FDU11,OUT010,346.52226800000045
FDF22,OUT019,472.187579333333
FDE24,OUT013,2390.3329666666677
DRJ49,OUT046,2345.8397720000003
NCQ53,OUT035,4926.1654266666665
NCL41,OUT013,456.94075933333323
FDR22,OUT013,2068.4231053333347
FDH04,OUT035,1459.2249826666684
DRH15,OUT045,784.8650139999996
FDY40,OUT049,736.9362913333347
NCI17,OUT035,1983.3183299999976
NCC18,OUT013,2784.002751999999
FDY28,OUT027,5110.847250000003
FDB45,OUT027,3058.5409433333334
NCL30,OUT018,1978.0385360000002
FDM10,OUT017,3130.2520419999937
FDH22,OUT027,3534.3371586666603
NCZ53,OUT017,2953.8838413333315
NCI18,OUT013,2533.3334906666696
FDH14,OUT027,2902.335385999994
FDR36,OUT027,882.2959666666682
FDW01,OUT045,2323.1515273333343
FDK02,OUT027,3216.970272666661
FDJ02,OUT018,1990.331423333333
FDU55,OUT013,5277.81879333333
NCV18,OUT027,2590.199468666667
FDH14,OUT018,1907.550290000001
FDZ37,OUT045,1369.7658753333342
FDX49,OUT049,3793.44432533333
NCD43,OUT046,1637.8924126666639
FDZ07,OUT013,1058.2824419999995
FDK43,OUT035,2356.707847333332
FDR32,OUT018,3006.388829333336
FDT39,OUT013,2625.604493333334
NCV54,OUT017,1898.2890119999972
FDF38,OUT018,330.7827560000003
FDV60,OUT046,3000.978094666663
FDH44,OUT027,4330.076906000003
FDS21,OUT046,954.9103340000001
NCL41,OUT045,479.360464666666
FDM46,OUT017,1248.9409299999988
FDU27,OUT045,797.7748760000004
NCJ54,OUT017,4257.600137333339
DRG51,OUT018,2262.6192106666654
NCA29,OUT019,366.7337366666663
FDR47,OUT045,3324.9941033333303
NCL19,OUT027,2941.8839059999996
DRG01,OUT049,1361.2569513333362
FDG10,OUT046,841.1894746666682
NCV05,OUT049,2356.778865999999
NCH18,OUT019,494.0480126666667
FDV14,OUT018,1118.0712820000022
DRJ23,OUT035,3275.178947333331
DRJ11,OUT046,3903.4167306666695
FDZ03,OUT017,2512.620452666663
FDI27,OUT010,74.66725066666662
FDJ14,OUT018,1248.9409300000016
FDU32,OUT017,1890.607899333335
FDD47,OUT027,3946.744775333332
DRF36,OUT035,2977.1269193333305
FDM21,OUT046,4011.8577959999984
FDV10,OUT018,525.3406126666662
FDH60,OUT018,2631.1128786666623
FDX47,OUT010,389.1223713333333
FDT19,OUT019,326.64813800000064
FDO11,OUT045,4865.4311506666645
FDH24,OUT027,4369.139391999996
FDL02,OUT018,1250.840679333333
FDB02,OUT049,2811.9663520000026
FDA43,OUT046,2877.2635773333354
FDG52,OUT045,677.9930173333324
DRC12,OUT013,2872.0858726666656
FDY37,OUT018,1727.147341333337
NCU18,OUT045,2166.6397020000004
FDU09,OUT035,919.3943426666679
DRJ25,OUT027,1459.023023333334
DRE12,OUT018,1950.8960893333324
DRL47,OUT017,1826.0519313333334
DRK01,OUT046,1455.7273133333306
FDC22,OUT019,536.6947219999994
FDG44,OUT013,862.6437699999984
FDW04,OUT035,1854.3439926666654
FDK09,OUT049,3008.1132513333273
NCN43,OUT035,2427.730952666664
FDG04,OUT049,2856.6615060000026
FDH32,OUT010,177.73309066666664
DRI47,OUT017,2507.2829560000014
DRE15,OUT013,1276.9400393333349
FDY11,OUT035,1059.5230493333302
FDO60,OUT049,698.688300666667
FDQ20,OUT018,393.0150820000006
FDO57,OUT027,3366.391328000003
FDT14,OUT019,319.6883086666668
FDA57,OUT049,714.341258666667
DRN35,OUT017,552.8647846666673
FDJ03,OUT046,744.6440360000015
FDX28,OUT017,1797.2627393333346
DRE25,OUT045,1187.7361553333308
FDR09,OUT046,3901.9342160000033
FDB23,OUT035,4275.230521333329
FDO08,OUT045,2306.3578319999965
FDQ23,OUT049,1918.9066186666666
FDW04,OUT013,1704.5057026666664
DRK13,OUT010,531.5258946666662
NCL17,OUT027,3418.172813333329
FDY21,OUT035,3967.0672106666675
FDJ38,OUT027,3868.852833333335
FDA37,OUT019,294.30135466666707
FDV43,OUT013,657.6128793333327
FDL36,OUT046,1495.7663060000011
FDD53,OUT045,694.8688280000005
FDZ19,OUT010,382.0094080000005
FDV21,OUT045,2446.8283160000055
NCL54,OUT018,2552.6616646666635
DRI47,OUT027,3793.794979999996
DRG03,OUT049,2630.9086999999995
FDG21,OUT013,3452.9342313333345
FDW03,OUT018,1599.0807113333344
NCI55,OUT046,2698.3031953333293
DRC36,OUT019,434.60316933333456
FDH22,OUT017,2121.3586440000017
FDV20,OUT045,2403.9707700000013
NCU41,OUT027,4988.613028000005
FDN46,OUT027,2833.7269153333277
FDK50,OUT045,2789.0939026666656
NCA05,OUT027,3888.3807473333313
DRH01,OUT018,2766.3080073333317
FDT08,OUT018,2353.270100000003
FDM08,OUT018,3102.7966693333333
FDZ07,OUT035,954.5219506666664
FDS22,OUT017,535.2122073333329
FDV35,OUT027,3655.4217660000027
FDI28,OUT010,161.7206006666667
FDW58,OUT027,2545.2956973333335
FDT52,OUT045,3747.8325866666637
FDY34,OUT046,2809.582788000005
FDR10,OUT046,2780.6737519999933
FDK57,OUT017,2125.5110166666673
FDR02,OUT027,2527.1149186666694
FDX49,OUT046,3960.2605153333366
FDQ20,OUT046,695.0641293333346
DRK23,OUT045,5564.026239333319
NCW06,OUT046,3235.765806666666
FDR31,OUT017,2496.3150106666667
NCE43,OUT013,3117.308890000003
DRO59,OUT027,2428.150406666662
FDN09,OUT049,4146.202919999993
FDR11,OUT046,2726.468754666666
FDO57,OUT013,2954.3987266666627
NCX18,OUT017,3269.1689926666586
FDB05,OUT018,2965.5930439999943
FDQ08,OUT018,743.993771333333
NCG43,OUT035,1517.0430546666646
FDJ56,OUT013,2102.3411766666673
FDA13,OUT010,88.63795399999991
FDO56,OUT017,1595.3566699999997
FDB37,OUT018,3768.492360666671
FDZ02,OUT018,1279.505588666667
FDQ24,OUT046,4943.629360666665
FDM16,OUT013,1114.839932666666
FDU35,OUT049,1707.455196666667
FDT35,OUT035,3217.3342433333346
NCX30,OUT049,3772.5404246666585
FDG04,OUT017,2721.5085446666703
FDI12,OUT035,1727.074103333332
FDE35,OUT035,936.8493993333327
NCP14,OUT027,2564.7437153333312
NCY53,OUT045,1594.8661973333328
FDP49,OUT017,688.830022
FDQ04,OUT017,721.7671479999996
FDM39,OUT035,3185.5844606666624
FDO58,OUT019,399.01393999999993
FDC56,OUT017,2175.039878666667
NCQ54,OUT046,3720.865467333326
FDV10,OUT027,921.0011400000012
NCK17,OUT046,676.006714
NCF55,OUT027,654.5657346666674
FDV33,OUT013,5068.6754780000065
NCH29,OUT019,282.56330066666663
FDA37,OUT027,3487.882073333328
FDH46,OUT018,1643.8291293333336
FDS25,OUT035,2290.6316360000037
FDH04,OUT027,2471.778061333332
FDX52,OUT046,3230.3173433333336
NCD42,OUT017,695.8830633333328
FDW47,OUT017,2102.6674186666673
FDL25,OUT027,2823.9352166666645
NCJ06,OUT010,234.60572666666675
FDY09,OUT013,2519.722319333333
FDS40,OUT046,581.8048913333326
FDH41,OUT017,2888.267032000001
FDG38,OUT035,1148.7979520000015
FDU03,OUT027,4778.446600000005
FDV20,OUT046,2489.4905606666644
DRB13,OUT045,3074.096250666669
NCQ30,OUT013,1387.2608799999982
NCH06,OUT013,3455.3488659999985
FDU50,OUT018,1835.679399333333
NCO42,OUT019,319.2888286666664
FDW09,OUT018,705.2064826666654
FDH04,OUT013,1330.133020666668
FDC21,OUT045,1729.4465706666706
FDL21,OUT049,707.1572766666673
FDM46,OUT010,272.29000666666695
FDT22,OUT019,163.1986766666667
FDB28,OUT035,2887.8120686666653
FDI12,OUT018,1286.8893106666667
FDA28,OUT045,2132.6128833333346
FDF59,OUT013,1932.315830666669
FDM45,OUT027,3017.818396000002
FDQ56,OUT017,1601.7683239999997
FDR46,OUT049,2466.542653999997
FDT01,OUT013,2711.743478000004
FDD16,OUT027,1889.6336119999978
NCU30,OUT010,294.5854293333336
FDM40,OUT010,386.77209733333365
FDI56,OUT035,1703.6778913333344
NCS30,OUT013,2130.597728666663
FDU08,OUT017,1316.5751133333333
FDX51,OUT027,5401.504459333325
FDA43,OUT045,2826.0435833333345
FDX59,OUT010,61.05386000000009
FDC37,OUT018,1662.7578233333331
FDP58,OUT013,3053.1057959999966
NCY42,OUT035,1550.9123006666648
FDF21,OUT018,2956.1275873333298
FDU10,OUT027,811.5658133333358
DRL47,OUT018,1744.8110153333332
FDA58,OUT018,2489.4284193333337
FDJ22,OUT049,3032.135315333337
FDK50,OUT046,2927.3295180000014
FDO38,OUT035,1353.4138273333344
DRF60,OUT035,4607.245007333329
NCZ42,OUT019,488.75046400000014
FDD35,OUT049,2122.850036
FDL25,OUT045,1109.622280000003
FDJ16,OUT013,738.4254640000009
DRK59,OUT049,2729.4093713333355
FDI50,OUT046,4449.270641333334
NCB19,OUT045,1865.5116779999962
DRI37,OUT035,806.2394133333341
FDA14,OUT027,3663.218284
FDC08,OUT018,2699.985450000004
FDS45,OUT046,2172.3234146666664
FDI21,OUT049,1243.5989946666675
DRJ47,OUT035,2609.292393333331
DRE37,OUT027,3873.8663073333328
FDT55,OUT018,2464.190160666666
NCG42,OUT027,3406.4680493333226
FDA31,OUT049,2897.0356180000035
NCW42,OUT046,2748.770835333333
FDF50,OUT017,3243.1118000000024
FDK56,OUT049,3804.1060026666687
FDX10,OUT035,569.5319779999995
NCK07,OUT027,4064.2185273333275
FDZ49,OUT017,3216.4376326666616
FDR33,OUT013,2005.7691060000006
FDO44,OUT018,1246.6128493333356
FDA20,OUT046,3695.4452233333327
NCL30,OUT045,1895.7878233333313
FDI05,OUT019,196.27562066666698
FDQ12,OUT018,2943.4485359999985
FDH47,OUT017,1662.924273333334
FDH34,OUT018,3241.649259333332
FDF29,OUT046,2219.635162666668
FDG40,OUT018,286.4870820000007
NCE18,OUT017,4598.63843266667
FDP21,OUT010,480.14832799999965
FDY50,OUT013,1667.642575999998
FDB36,OUT049,2436.8879219999953
NCZ29,OUT049,2125.570938666667
FDU20,OUT018,1826.4247793333323
FDO56,OUT013,1670.0794039999992
FDW31,OUT049,2664.5404773333294
DRH59,OUT013,1024.772728
NCB30,OUT017,3038.2051919999967
FDK43,OUT027,3145.3257539999972
FDW43,OUT045,5092.9683006666655
NCL19,OUT017,2631.177239333333
FDJ27,OUT046,1522.069844666667
FDC45,OUT046,2569.255620000005
FDY40,OUT035,764.5692106666665
NCM41,OUT035,1352.714737333332
NCK18,OUT019,619.4403460000011
FDP37,OUT049,2365.0902693333296
FDA27,OUT027,6466.032105333325
NCX30,OUT035,3403.514116666657
FDR09,OUT017,3257.4775446666586
FDG08,OUT027,4128.381673333323
NCU30,OUT013,2506.259843333332
FDB16,OUT017,1267.874062666665
FDM16,OUT017,1145.522215999999
FDC48,OUT013,1307.5757166666685
NCF18,OUT046,3204.7106753333333
FDU46,OUT018,1564.4236019999967
FDH41,OUT018,2774.1511313333363
NCN42,OUT010,332.06331133333316
FDU49,OUT046,1640.9750666666653
FDB20,OUT027,2475.304582000001
FDG50,OUT019,209.7625093333328
FDW20,OUT045,2333.977435333329
NCO55,OUT049,1600.3723633333345
FDX48,OUT046,2525.3438906666665
FDU48,OUT046,1832.9052326666654
FDR48,OUT019,298.97527066666675
FDK27,OUT013,1912.93217333333
FDT35,OUT013,2949.254311999998
FDN12,OUT049,1534.265081333334
NCE31,OUT019,93.95547666666671
FDL21,OUT017,661.6498466666679
FDV56,OUT017,1193.739451999999
FDR16,OUT017,3492.9621273333355
NCP41,OUT049,1522.0165806666648
FDJ27,OUT013,1539.4094960000004
FDA07,OUT017,1741.5153053333315
FDK55,OUT049,1164.9724533333358
FDM33,OUT049,4459.373046666659
FDY46,OUT046,2917.655444
FDD36,OUT046,2100.06636
FDB12,OUT027,2623.631505999995
FDF28,OUT019,250.80242133333337
NCE07,OUT019,350.55035800000036
FDW50,OUT027,4047.88867266667
NCW18,OUT017,3361.1603593333375
NCJ17,OUT019,268.10878266666657
DRZ24,OUT010,245.17863066666652
FDS07,OUT035,2503.419096666666
NCW05,OUT010,261.79921800000005
FDZ22,OUT018,1239.2246886666676
FDK02,OUT046,2276.889524000005
FDZ45,OUT027,4453.201080666662
FDL25,OUT046,1054.7869920000005
FDS08,OUT045,1842.3595926666671
NCZ42,OUT027,9748.936552000008
FDX57,OUT035,1577.7817693333368
FDF21,OUT046,3894.6215126666643
FDJ56,OUT018,1573.2321360000014
FDX10,OUT013,492.10831533333294
DRG48,OUT035,2596.1938880000007
DRN37,OUT046,2257.4903313333357
NCY41,OUT018,421.55792799999966
FDN28,OUT045,1375.3608146666659
FDE34,OUT045,3958.087788
FDR10,OUT045,2753.899714666661
FDC32,OUT017,1258.930149333332
DRG13,OUT046,2801.9615973333352
FDP59,OUT049,1442.464577333333
NCT53,OUT010,275.50360133333294
FDL57,OUT027,5602.336371333331
FDN32,OUT010,432.53031200000066
FDK09,OUT018,2766.543256666664
FDA52,OUT010,386.46139066666615
FDC57,OUT049,2911.707630666665
FDI09,OUT035,3757.209269999992
NCB07,OUT046,2893.702179333333
FDP26,OUT035,1407.3525046666637
FDP40,OUT027,3593.717641333331
FDL15,OUT013,2488.1922506666688
FDV07,OUT046,1583.7806273333338
FDS03,OUT017,1227.8927726666655
FDE50,OUT049,4036.880779333324
FDQ15,OUT017,1203.284804666664
FDQ33,OUT010,270.87851066666656
FDT22,OUT013,814.031492666668
DRO35,OUT035,2105.173045999999
FDJ41,OUT049,3973.2081060000028
FDQ27,OUT035,2286.3949286666675
FDC26,OUT017,1922.8326193333296
NCF43,OUT027,3573.0978153333426
NCR50,OUT035,2833.3784799999985
FDE39,OUT018,1899.8780546666685
FDN49,OUT027,822.1853233333355
DRG11,OUT035,1670.0150433333322
NCA18,OUT049,1807.4849886666655
FDM36,OUT018,2355.205358666668
FDW32,OUT017,1073.9043293333316
NCQ18,OUT010,242.05602866666658
FDX14,OUT027,2235.9050953333267
FDD46,OUT017,2059.887549333337
FDI34,OUT019,599.0690853333325
NCJ17,OUT035,1277.6812966666678
FDB52,OUT035,3923.0622693333285
FDV55,OUT018,2413.833487333335
FDC57,OUT046,3414.615221999999
FDB29,OUT046,2151.9543733333326
NCO43,OUT035,1554.0371219999981
FDG44,OUT045,797.5240913333326
FDJ34,OUT045,1847.5528326666658
FDH40,OUT049,1511.9607813333348
NCD07,OUT027,3506.0606326666652
FDB41,OUT017,692.9468853333321
FDH47,OUT018,1266.2117820000012
DRK37,OUT035,3437.847203333334
FDM25,OUT019,408.4172553333337
NCX06,OUT045,2952.2859213333254
NCS05,OUT017,2311.937236000002
FDS39,OUT045,1815.5389493333346
FDC47,OUT027,6532.34356599999
FDG20,OUT013,2803.242152666663
DRL23,OUT017,1516.7256899999986
FDY33,OUT013,3048.940107333337
NCH18,OUT045,3087.989277333336
FDX47,OUT035,2202.4575226666643
NCB06,OUT045,2591.7552213333342
FDP36,OUT049,705.1354640000006
FDW44,OUT018,2837.333332000001
NCU41,OUT018,2643.6543313333286
NCS17,OUT046,1769.8428759999988
FDD46,OUT035,2113.9860186666674
FDE45,OUT017,2750.124628666667
FDI09,OUT017,3428.767910666664
NCJ54,OUT010,738.0659320000001
NCA29,OUT018,2979.7390746666715
NCN41,OUT027,4006.617949999994
FDY34,OUT035,3011.4955153333312
NCG55,OUT035,1997.237988666667
DRM49,OUT046,701.8486313333319
NCB42,OUT049,1924.6746660000024
FDE58,OUT045,1643.2032773333312
DRJ25,OUT013,673.8473026666671
FDS47,OUT010,177.62656266666647
FDY21,OUT049,3748.9711046666666
NCI54,OUT013,2085.909232666671
FDO24,OUT017,2558.957913333334
FDY43,OUT035,2685.994772666669
FDF35,OUT018,1522.680161333335
NCP29,OUT019,161.73391666666654
FDN28,OUT027,2631.032982666666
FDJ50,OUT018,681.1311546666664
FDQ14,OUT027,3668.0164826666705
FDC37,OUT035,1756.8198280000038
FDN08,OUT046,1821.049553999997
FDD04,OUT035,1977.368297333331
FDW34,OUT018,2056.514162666668
FDP04,OUT017,1077.0846339999994
NCG07,OUT017,2676.4693940000034
NCN14,OUT018,2574.4399826666663
FDJ16,OUT045,855.2999960000014
NCM42,OUT045,1600.7318953333356
NCF19,OUT046,640.4019493333344
FDY21,OUT018,3782.5584953333296
FDY19,OUT035,2161.599595999998
FDV09,OUT045,2099.495991333333
FDA28,OUT013,2107.592119333334
FDC38,OUT018,1675.2571086666676
FDL28,OUT045,4085.9036333333343
NCH43,OUT049,2722.9222599999994
NCN53,OUT045,557.07486
NCW05,OUT017,2460.2819146666666
NCO30,OUT018,2665.2240319999996
FDT04,OUT019,82.78113333333329
FDB27,OUT018,2725.1260579999985
NCK07,OUT013,2661.382365999996
NCA53,OUT013,692.1323900000006
FDB33,OUT018,2225.8803666666645
FDU37,OUT017,1468.5861306666682
FDR13,OUT035,1917.3508659999993
FDE45,OUT049,2475.395574666667
FDV37,OUT017,2431.7412879999965
FDX44,OUT019,180.80242866666634
NCL06,OUT017,3826.2216593333364
FDJ28,OUT045,2556.9538553333377
FDX55,OUT049,3709.131852000004
NCK17,OUT018,349.081159333333
FDH52,OUT035,1012.0515093333348
FDN13,OUT027,2790.5053986666594
FDK44,OUT018,2035.3972059999996
FDU16,OUT046,1823.7083153333317
FDZ07,OUT017,772.3413160000003
NCN06,OUT027,3958.3430113333307
FDH02,OUT010,224.0994026666661
NCW18,OUT045,3180.9149833333345
FDH57,OUT013,2090.7407213333304
FDV35,OUT045,2725.2725340000056
NCU29,OUT013,2845.5382073333353
NCP02,OUT046,749.7618186666676
FDN44,OUT013,2628.489626666665
FDX03,OUT018,281.07412799999963
FDR11,OUT010,439.09510000000057
FDA36,OUT046,2870.5057073333323
FDP58,OUT027,4381.567658666671
FDH31,OUT045,1359.63018
FDH34,OUT035,3174.055023999996
FDS13,OUT035,3947.6147540000034
FDT01,OUT018,3296.542249999998
FDY09,OUT049,2748.3713553333305
FDV33,OUT027,4810.1253639999895
NCW29,OUT010,279.79801133333353
NCN17,OUT045,1551.4382826666679
FDX01,OUT046,1902.6522213333337
FDL03,OUT049,3481.4082779999944
DRL59,OUT049,1019.0623833333348
DRM11,OUT027,5538.463957999997
FDA43,OUT049,2888.020686000001
FDZ56,OUT010,460.63594933333303
FDI44,OUT018,1415.1579000000013
FDB50,OUT013,1317.3474413333336
FDU15,OUT019,59.45150133333335
NCJ19,OUT019,147.89415400000019
FDD48,OUT013,2419.1865193333338
NCW42,OUT035,3945.8925513333324
FDL24,OUT017,3327.169049999997
NCB30,OUT013,2899.09515933333
FDK25,OUT013,3638.7146246666625
FDW28,OUT049,2641.4061466666662
FDD47,OUT017,3959.66129533335
FDK16,OUT019,222.51923733333334
FDW37,OUT046,1573.11895
FDA48,OUT035,4323.168121333333
FDA14,OUT017,2393.8927773333326
FDV15,OUT013,2133.866806666667
FDN22,OUT049,3521.3496200000022
NCD55,OUT045,564.753753333333
FDY43,OUT013,2635.706898666669
NCU05,OUT017,1700.8460220000052
FDF10,OUT035,2878.486429999998
FDR39,OUT018,2693.478364666666
FDG40,OUT013,541.5395266666668
FDZ28,OUT019,247.45566666666681
FDE02,OUT045,1458.1153160000001
FDU60,OUT049,4166.935931999994
FDM21,OUT013,3939.4875553333372
FDV52,OUT019,243.48084066666638
NCW06,OUT013,2577.658016
FDX36,OUT035,3959.80999066666
FDT35,OUT027,4185.012402000001
NCL19,OUT010,288.20484600000015
NCD31,OUT046,3294.282968666665
FDE53,OUT019,265.8805719999998
FDW58,OUT019,268.3595673333336
DRF48,OUT046,2458.537518666664
FDW57,OUT035,3135.565126
DRH13,OUT017,1102.1298106666648
FDT33,OUT013,2294.5332239999975
DRK47,OUT027,6016.539428666662
FDY22,OUT010,341.21806133333325
FDC35,OUT019,506.10565066666584
FDO03,OUT013,4313.7270773333385
FDF24,OUT045,1236.7634480000013
FDF56,OUT018,3059.206743333331
FDD28,OUT013,658.6892560000002
FDG53,OUT027,3310.3642579999996
FDO27,OUT019,326.52163600000057
NCF54,OUT018,2632.8750293333364
FDC20,OUT027,1999.7990993333349
FDU10,OUT046,677.5957566666666
DRA24,OUT018,2501.011120000005
FDA02,OUT010,256.94775533333336
FDG10,OUT017,691.4022293333346
FDW39,OUT010,552.9579966666665
FDP04,OUT019,171.74976800000002
NCM55,OUT013,2894.2747673333333
FDG47,OUT045,3872.303896666676
NCU41,OUT017,3102.2795646666673
NCK31,OUT017,691.3445266666679
FDZ46,OUT045,1495.8706146666675
FDU13,OUT027,3260.0786033333375
NCF19,OUT045,619.198438666668
NCJ43,OUT013,2780.5805400000013
NCJ05,OUT045,1998.9135853333294
FDS04,OUT027,3533.5293213333284
FDX28,OUT010,186.88118266666663
FDB41,OUT027,848.2003486666664
FDG53,OUT046,1886.855006666667
FDL15,OUT010,239.45053133333374
FDQ08,OUT049,767.1924626666663
DRN36,OUT013,1616.353782666668
FDI46,OUT013,3742.732558666664
FDG16,OUT027,5180.16368799999
FDV32,OUT013,1169.2491086666673
FDF44,OUT010,179.82148333333367
FDK04,OUT018,677.5735633333331
NCA41,OUT013,2577.0987439999994
FDD51,OUT017,649.5522606666669
NCZ53,OUT045,3092.4390406666635
FDP01,OUT027,4142.423395333341
FDY25,OUT049,3101.265329333338
FDB17,OUT018,2854.5331653333305
NCV54,OUT018,1589.4354886666677
FDJ32,OUT017,823.3438153333321
FDA37,OUT049,1824.9666773333338
FDG35,OUT035,3508.8902826666676
NCM05,OUT018,4211.102884666663
FDG45,OUT046,3147.023544000005
FDH28,OUT013,566.5980193333335
NCE18,OUT049,3944.552073999999
FDH38,OUT045,2076.126411333335
FDR56,OUT013,3311.966616666668
FDH17,OUT027,2374.5712613333335
FDD39,OUT049,3676.0526886666676
FDB41,OUT049,910.3328046666654
NCR53,OUT046,3644.1320173333315
FDX46,OUT017,870.2494253333336
FDV28,OUT049,487.9293106666672
FDA08,OUT018,2580.6674320000016
FDH45,OUT017,611.9434379999994
NCS38,OUT010,222.58581733333358
FDD40,OUT010,557.6541059999993
DRM59,OUT035,2613.2405873333364
NCJ43,OUT018,2976.7518519999976
NCN29,OUT013,664.9078280000008
NCC19,OUT045,3558.3281520000037
FDR56,OUT035,3259.5370859999966
FDZ43,OUT049,3489.382342666676
FDJ32,OUT010,149.60082133333313
DRH03,OUT017,1208.2694273333327
NCZ54,OUT035,3198.920434666669
FDE26,OUT017,2550.6753613333394
FDS03,OUT045,1309.5686779999994
DRZ24,OUT019,338.91217400000016
FDO48,OUT027,5469.083159333315
FDW39,OUT049,2221.1975733333343
NCK05,OUT049,1053.3999086666672
NCK30,OUT017,3875.961357999996
FDT27,OUT018,3626.015599333334
FDS08,OUT019,393.98936933333397
NCJ19,OUT049,1076.800559333333
FDC58,OUT045,692.3654199999995
DRE37,OUT013,3641.628609333334
FDW02,OUT035,2438.9341473333316
FDJ02,OUT010,308.9556126666663
FDX09,OUT045,3371.5068913333307
FDT31,OUT010,426.6712720000004
FDI24,OUT049,3178.0032180000007
FDY09,OUT045,3688.3633306666657
FDV28,OUT045,522.9259779999996
DRM47,OUT049,3993.961092000007
FDT52,OUT019,532.0296833333334
FDI48,OUT018,875.4426653333342
FDY55,OUT017,6411.194598000005
FDU48,OUT013,1807.8933459999992
FDN25,OUT045,711.3673520000003
FDP20,OUT049,1713.3630620000013
FDJ15,OUT013,3528.5779886666633
FDD04,OUT018,1750.0619580000011
FDY58,OUT045,5161.195045999993
FDR37,OUT018,3017.9604333333336
FDF44,OUT013,2523.009152000003
FDD32,OUT045,1507.1159766666658
FDR57,OUT017,2178.8970799999965
DRG39,OUT027,1611.0873046666654
FDX15,OUT017,2791.3909126666667
DRN37,OUT045,1786.008500000004
FDW40,OUT027,4342.163395333338
FDB32,OUT049,1415.6639079999993
FDM40,OUT018,1968.7328713333363
FDE39,OUT027,3001.0468940000023
DRH49,OUT017,1160.7535006666656
FDT46,OUT049,673.9116633333346
NCF06,OUT035,3487.57802466666
FDP07,OUT017,3079.265077999999
FDC04,OUT013,3724.511831999998
FDZ32,OUT017,1362.3643986666689
FDD50,OUT045,3391.221229333325
FDU56,OUT017,3039.8985433333332
FDV34,OUT017,1042.6871866666668
NCY41,OUT013,694.1697379999997
NCK18,OUT046,3471.800783999992
DRH25,OUT049,1002.4928406666679
FDT57,OUT046,3660.319834666662
FDV56,OUT018,1059.467566
FDV12,OUT045,1909.2902473333334
FDN52,OUT017,1237.5002666666676
FDX38,OUT035,741.8898433333331
FDE47,OUT018,1751.4357253333317
NCO07,OUT013,3362.2234200000007
FDV09,OUT027,2517.023610000003
FDZ23,OUT019,595.7201113333338
DRH51,OUT018,1049.6581126666674
NCY54,OUT045,2496.909791999994
DRG49,OUT013,5205.41748199999
NCC19,OUT049,3636.925842000001
NCV53,OUT045,5027.189480000005
FDZ47,OUT019,290.23331666666706
NCO26,OUT018,1820.2306200000003
NCP02,OUT045,877.6065153333327
NCW30,OUT018,3237.1173806666616
NCN55,OUT046,4592.499756666663
FDB20,OUT010,178.45215466666644
DRL11,OUT013,2406.7271819999983
DRD60,OUT045,3187.7727233333285
FDW14,OUT010,183.58769199999972
FDL27,OUT010,190.5963466666667
FDU09,OUT018,734.3596453333352
DRH36,OUT027,2111.045401999995
FDP34,OUT027,3617.264767999998
FDE04,OUT017,2983.325517333331
FDZ57,OUT027,3507.1325706666607
FDF02,OUT010,269.1851593333338
FDG28,OUT045,2899.3969886666696
NCI31,OUT046,702.6697846666668
FDT43,OUT013,820.5940613333346
FDU20,OUT046,2432.2140059999956
FDD53,OUT013,607.4737006666669
FDW15,OUT045,2642.0608499999944
NCT53,OUT045,1971.4759673333342
NCG55,OUT027,2372.6049320000006
FDD48,OUT035,2260.4686766666696
FDG47,OUT049,4086.027916000004
FDI21,OUT017,1220.4957346666679
FDT27,OUT017,2990.6160273333385
DRO35,OUT013,1968.1735993333348
FDD33,OUT017,3446.837722666673
FDC04,OUT035,3962.675149999995
FDY34,OUT013,2331.487343333331
DRJ49,OUT049,2064.894365333335
FDE05,OUT049,2843.1968106666664
FDU31,OUT017,3722.2347960000043
NCN19,OUT027,3965.118636000003
FDK56,OUT027,6305.077174666672
FDK58,OUT017,2387.490000666663
NCJ42,OUT035,2328.588894000004
FDZ34,OUT027,6500.973289333337
FDA52,OUT018,2733.044639333329
NCR29,OUT013,617.7026080000009
FDT48,OUT035,3173.9085479999953
DRJ51,OUT019,686.659513999998
